H176,"ow (o) (presumed to be the ""constructive"" or genitival form of -av {av}) conj.
1. desire (and so probably in Prov. 31
2. hence (by way of alternative) or, also if
[short for H185]
KJV: also, and, either, if, at the least, X nor, or, otherwise, then, whether. 
Root(s): H185 "
H177,"Uw'el (oo-ale') n/p.
1. wish of God
2. Uel, and Israelite
[from H176 and H410]
KJV: Uel. 
Root(s): H176, H410 "
H178,"owb (obe) n-m.
1. (properly) a mumble, i.e. a water skin (from its hollow sound)
2. a necromancer (ventriloquist, as from a jar)
[from the same as H1 (apparently through the idea of prattling a father's name)]
KJV: bottle, familiar spirit. 
Root(s): H1 "
H179,"owbiyl (o-beel') n/p.
1. mournful
2. Obil, an Ishmaelite
[probably from H56]
KJV: Obil. 
Root(s): H56 "
H180,"uwbal (oo-bawl') (or (shortened) ubal {oo-bawl'}) n-m.
1. a stream
[from H2986 (in the sense of H2988)]
KJV: river. 
Root(s): H2986, H2988 "
H181,"uwd (ood) n-m.
1. a poker (for turning or gathering embers)
[from an unused root meaning to rake together]
KJV: (fire-)brand. "
H182,"owdowth (o-doth') (or (shortened) rodowth {o-doth'} (only thus in the plural)) n-f.
1. turnings (i.e. occasions)
2. (adverb) on account of
[from the same as H181]
KJV: (be-)cause, concerning, sake. 
Root(s): H181 "
H183,"avah (aw-vaw') v.
1. to wish for
[a primitive root]
KJV: covet, (greatly) desire, be desirous, long, lust (after). "
H184,"avah (aw-vaw') v.
1. to extend or mark out
[a primitive root]
KJV: point out. "
H185,"avvah (av-vaw') n-f.
1. longing
[from H183]
KJV: desire, lust after, pleasure. 
Root(s): H183 "
H186,"Uwzay (oo-zah'-ee) n/p.
1. Uzai, an Israelite
[perhaps by permutation for H5813, strong]
KJV: Uzai. 
Root(s): H5813 "
H187,"Uwzal (oo-zawl') n/p.
1. Uzal, a son of Joktan
[of uncertain derivation]
KJV: Uzal. "
H188,"owy (o'-ee) inj.
1. lamentation
2. (interjectionally) Oh!
[probably from H183 (in the sense of crying out after)]
KJV: alas, woe. 
Root(s): H183 "
H189,"Eviy (ev-ee') n/p.
1. desirous
2. Evi, a Midianitish chief
[probably from H183]
KJV: Evi. 
Root(s): H183 "
H190,"owyah (o-yaw') inj.
1. woe
[feminine of H188]
 Root(s): H188 "
H191,"eviyl (ev-eel') adj.
1. (figuratively) silly
[from an unused root (meaning to be perverse)]
KJV: fool(-ish) (man). "
H192,"Eviyl Mrodak (ev-eel' mer-o-dak') n/p.
1. Evil-Merodak, a Babylonian king
[of Aramaic derivation and probably meaning soldier of Merodak]
KJV: Evil-merodach. "
H193,"uwl (ool) n-m.
1. the body (as being rolled together)
2. (also) powerful
[from an unused root meaning to twist, by implication, to be strong]
KJV: mighty, strength. "
H194,"uwlay (oo-lah'ee) (or (shortened) rulay {oo-lah'ee}) adv.
1. if not
2. hence perhaps
[from H176]
KJV: if so be, may be, peradventure, unless. 
Root(s): H176 "
H195,"Uwlay (oo-lah'ee) n/l.
1. the Ulai (or Eulaeus), a river of Persia
[of Persian derivation]
KJV: Ulai. "
H196,"eviliy (ev-ee-lee') adj.
1. silly, foolish
2. hence (morally) impious
[from H191]
KJV: foolish. 
Root(s): H191 "
H197,"uwlam (oo-lawm') (or (shortened) ,ulam {oo-lawm'}) n-m.
1. a vestibule (as bound to the building)
[from H481 (in the sense of tying)]
KJV: porch. 
Root(s): H481 "
H198,"Uwlam (oo-lawm') n/p.
1. solitary
2. Ulam, the name of two Israelites
[appar, from H481 (in the sense of dumbness)]
KJV: Ulam. 
Root(s): H481 "
H199,"uwlam (oo-lawm') adv.
1. however or on the contrary
[apparently a variation of H194]
KJV: as for, but, howbeit, in very deed, surely, truly, wherefore. 
Root(s): H194 "
H200,"ivveleth (iv-veh'-leth) n-f.
1. silliness
[from the same as H191]
KJV: folly, foolishly(-ness). 
Root(s): H191 "
H201,"Owmar (o-mawr') n/p.
1. talkative
2. Omar, a grandson of Esau
[from H559]
KJV: Omar. 
Root(s): H559 "
H202,"own (one) n-m.
1. ability, power, (figuratively) wealth
[probably from the same as H205 (in the sense of effort, but successful)]
KJV: force, goods, might, strength, substance. 
Root(s): H205 "
H203,"Own (one) n/p.
1. On, an Israelite
[the same as H202]
KJV: On. 
Root(s): H202 "
H204,"Own (one) (or (shortened) On {one};) n/l.
1. On, a city of Egypt
[of Egyptian derivation]
KJV: On. "
H205,"aven (aw-ven') n-m.
1. (strictly) nothingness
2. (also) trouble, vanity, wickedness
3. (specifically) an idol
[from an unused root perhaps meaning properly, to pant (hence, to exert oneself, usually in vain; to come to naught)]
KJV: affliction, evil, false, idol, iniquity, mischief, mourners(-ing), naught, sorrow, unjust, unrighteous, vain ,vanity, wicked(-ness). 
Compare: H369 "
H206,"Aven (aw'-ven) n/l.
1. idolatry
2. Aven, the contemptuous synonym of three places, one in Coele-Syria, one in Egypt (On), and one in Israel (Bethel)
[the same as H205]
KJV: Aven. See also H0204, H1007. 
Root(s): H205 
See also: H204, H1007 "
H207,"Ownow (o-no') (or (shortened) Onow {o-no'}) n/l.
1. strong
2. Ono, a place in Israel
[prolonged from H202]
KJV: Ono. 
Root(s): H202 "
H208,"Ownam (o-nawm') n/p.
1. strong
2. Onam, the name of an Edomite and of an Israelite
[a variation of H209]
KJV: Onam. 
Root(s): H209 "
H209,"Ownan (o-nawn') n/p.
1. strong
2. Onan, a son of Judah
[a variation of H207]
KJV: Onan. 
Root(s): H207 "
H210,"Uwphaz (oo-fawz') n/l.
1. Uphaz, a famous gold region
[perhaps a corruption of H211]
KJV: Uphaz. 
Root(s): H211 "
H211,"Owphiyr (o-feer') (or (shortened) pOphiyr {o-feer'}and fOwphir {o- feer'}) n/p.
1. Ophir, the name of a son of Joktan, and of a gold region in the East
[of uncertain derivation]
KJV: Ophir. "
H212,"owphan (o-fawn') (or (shortened) pophan {o-fawn'}) n-m.
1. a wheel
[from an unused root meaning to revolve]
KJV: wheel. "
H213,"uwts (oots) v.
1. to press
2. (by implication) to be close, hurry, withdraw
[a primitive root]
KJV: (make) haste(-n, -y), labor, be narrow. "
H214,"owtsar (o-tsaw') n-m.
1. a depository
[from H686]
KJV: armory, cellar, garner, store(-house), treasure(-house) (-y). 
Root(s): H686 "
H215,"owr (ore) v.
1. to be (causative, make) luminous (literally and metaphorically)
[a primitive root]
KJV: X break of day, glorious, kindle, (be, en-, give, show) light (-en, -ened), set on fire, shine. "
H216,"owr (ore) n-f.
1. illumination
2. (concretely) luminary (in every sense, including lightning, happiness, etc.)
[from H215]
KJV: bright, clear, + day, light (-ning), morning, sun. 
Root(s): H215 "
H217,"uwr (ore) n-m.
1. flame
2. hence (in the plural) the East (as being the region of light)
[from H215]
KJV: fire, light. See also H0224. 
Root(s): H215 
See also: H224 "
H218,"Uwr (oor) n/l.
1. Ur, a place in Chaldaea
2. (also) an Israelite
[the same as H217]
KJV: Ur. 
Root(s): H217 "
H219,"owrah (o-raw') n-f.
1. luminousness
2. (figuratively) prosperity
3. (also) a plant (as being bright)
[feminine of H216]
KJV: herb, light. 
Root(s): H216 "
H220,"averah (av-ay-raw') n-f.
1. a stall
[by transposition for H723]
KJV: cote. 
Root(s): H723 "
H221,"Uwriy (oo-ree') n/p.
1. fiery
2. Uri, the name of three Israelites
[from H217]
KJV: Uri. 
Root(s): H217 "
H222,"Uwriy'el (oo-ree-ale') n/p.
1. flame of God
2. Uriel, the name of two Israelites
[from H217 and H410]
KJV: Uriel. 
Root(s): H217, H410 "
H223,"Uwriyah (oo-ree-yaw') (or (prolonged) Uwriyahuw {oo-ree-yaw'-hoo}) n/p.
1. flame of Jah
2. Urijah, the name of one Hittite and five Israelites
[from H217 and H3050]
KJV: Uriah, Urijah. 
Root(s): H217, H3050 "
H224,"Uwriym (oo-reem') n-m.
1. lights
2. Urim, the oracular brilliancy of the figures in the high-priest's breastplate
[plur of H217]
KJV: Urim. 
Root(s): H217 "
H225,"uwth (ooth) v.
1. (properly) to come
2. (implied) to assent
[a primitive root]
KJV: consent. "
H226,"owth (oth) n-f.
1. a signal (literally or figuratively), as a flag, beacon, monument, omen, prodigy, evidence, etc
[probably from H225 (in the sense of appearing)]
KJV: mark, miracle, (en-)sign, token. 
Root(s): H225 "
H227,"az (awz) adv.
1. at that time or place
2. (as a conjunction) therefore
[a demonstrative adverb]
KJV: beginning, for, from, hitherto, now, of old, once, since, then, at which time, yet. "
H228,"aza' (az-zaw') ((Aramaic) or iazah (Aramaic) {az-aw'}) v.
1. to kindle
2. (by implication) to heat
[a primary root]
KJV: heat, hot. "
H229,"Ezbay (ez-bah'ee) n/p.
1. hyssop-like
2. Ezbai, an Israelite
[probably from H231]
KJV: Ezbai. 
Root(s): H231 "
H230,"azad (az-zawd') v.
1. firm
[(Aramaic) of uncertain derivation]
KJV: be gone. "
H231,"ezowb (ay-zobe') n-m.
1. hyssop
[probably of foreign derivation]
KJV: hyssop. "
H232,"ezowr (ay-zore') n-m.
1. something girt
2. a belt, also a band
[from H246]
KJV: girdle. 
Root(s): H246 "
H233,"azay (az-ah'ee) adv.
1. at that time
[probably from H227]
KJV: then. 
Root(s): H227 "
H234,"azkarah (az-kaw-raw') n-f.
1. a reminder
2. specifically remembrance- offering
[from H2142]
KJV: memorial. 
Root(s): H2142 "
H235,"azal (aw-zal') v.
1. to go away
2. (hence) to disappear
[a primitive root]
KJV: fail, gad about, go to and fro (but in Ezek. 27 "
H236,"azal (az-al') v.
1. to depart
[(Aramaic) the same as H235]
KJV: go (up). 
Root(s): H235 "
H237,"ezel (eh'-zel) n/l.
1. departure
2. Ezel, a memorial stone in Israel
[from H235]
KJV: Ezel. 
Root(s): H235 "
H238,"azan (aw-zan') v.
1. to broaden out the ear (with the hand)
2. (by implication) to listen
[a primitive root, probably to expand; but used only as a denominative from H241]
KJV: give (perceive by the) ear, hear(-ken). See H0239. 
Root(s): H241 
See also: H239 "
H239,"azan (aw-zan') v.
1. to weigh
2. (figuratively) ponder
[a primitive root (rather identical with H238 through the idea of scales as if two ears)]
KJV: give good head. 
Root(s): H238 "
H240,"azen (aw-zane') n-m.
1. a spade or paddle (as having a broad end)
[from H238]
KJV: weapon. 
Root(s): H238 "
H241,"ozen (o'-zen) n-f.
1. broadness
2. (concretely) the ear (from its form in man)
[from H238]
KJV: + advertise, audience, + displease, ear, hearing, + show. 
Root(s): H238 "
H242,"Uzzen She'erah (ooz-zane' sheh-er-aw') n/l.
1. plat of Sheerah (i.e. settled by him)
2. Uzzen-Sheerah, a place in Israel
[from H238 and H7609]
KJV: Uzzen-sherah. 
Root(s): H238, H7609"
H243,"Aznowth Tabowr (az-noth' taw-bore') n/l.
1. flats (i.e. tops) of Tabor (i.e. situated on it)
2. Aznoth-Tabor, a place in Israel
[from H238 and H8396]
KJV: Aznoth-tabor. 
Root(s): H238, H8396 "
H244,"Ozniy (oz-nee') n/p.
1. having (quick) ears
2. Ozni, an Israelite
3. (also) an Oznite
4. (collectively) his descendants
[from H241]
KJV: Ozni, Oznites. 
Root(s): H241 "
H245,"Azanyah (az-an-yaw') n/p.
1. heard by Jah
2. Azanjah, an Israelite
[from H238 and H3050]
KJV: Azaniah. 
Root(s): H238, H3050 "
H246,"aziqqiym (az-ik-keem') n-m.
1. manacles
[a variation for H2131]
KJV: chains. 
Root(s): H2131 "
H247,"azar (aw-zar') v.
1. to belt
[a primitive root]
KJV: bind (compass) about, gird (up, with). "
H248,"ezrowa` (ez-ro'-a) n-f.
1. the arm
[a variation for H2220]
KJV: arm. 
Root(s): H2220 "
H249,"ezrach (ez-rawkh') n-m.
1. a spontaneous growth
2. native (tree or persons)
[from H2224 (in the sense of springing up)]
KJV: bay tree, (home-)born (in the land), of the (one's own) country (nation). 
Root(s): H2224 "
H250,"Ezrachiy (ez-raw-khee') adj.
1. an Ezrachite or descendant of Zerach
[patronymic from H2246]
KJV: Ezrahite. 
Root(s): H2246 "
H251,"ach (awkh) n-m.
1. a brother (used in the widest sense of literal relationship and metaphorical affinity or resemblance (like H0001))
[a primitive word]
KJV: another, brother(-ly); kindred, like, other. 
Compare: also, the, proper, names, beginning, with, ""Ah-"", or, ""Ahi-"" 
See also: H1 "
H252,"ach (akh) n-m.
1. brother
[(Aramaic) corresponding to H251]
 Root(s): H251 "
H253,"ach (awkh) inj.
1. Oh! (expressive of grief or surprise)
[a variation for H162]
KJV: ah, alas. 
Root(s): H162 "
H254,"ach (awkh) n-f.
1. a fire-pot or chafing dish
[of uncertain derivation]
KJV: hearth. "
H255,"oach (o'-akh) n-m.
1. a howler or lonesome wild animal
[probably from H253]
KJV: doleful creature. 
Root(s): H253 "
H256,"Ach'ab (akh-awb') (once (by contraction) oEchab (Jer. 29) n/p.
1. brother (i.e. friend) of (his) father
2. Achab, the name of a king of Israel and of a prophet at Babylon
[from H251 and H1]
KJV: Ahab. 
Root(s): H251, H1 "
H257,"Achban (akh-bawn') n/p.
1. brother (i.e. possessor) of understanding
2. Achban, an Israelite
[from H251 and H995]
KJV: Ahban. 
Root(s): H251, H995 "
H258,"achad (aw-khad') v.
1. to unify
2. (figuratively) collect (one's thoughts)
[perhaps a primitive root]
KJV: go one way or other. "
H259,"echad (ekh-awd') adj.
1. (properly) united, i.e. one
2. (as an ordinal) first
[a numeral from H258]
KJV: a, alike, alone, altogether, and, any(-thing), apiece, a certain, (dai-)ly, each (one), + eleven, every, few, first, + highway, a man, once, one, only, other, some, together, 
Root(s): H258"
H260,"achuw (aw'-khoo) n-m.
1. a bulrush or any marshy grass (particularly that along the Nile)
[of uncertain (perhaps Egyptian) derivation]
KJV: flag, meadow. "
H261,"Echuwd (ay-khood') n/p.
1. united
2. Echud, the name of three Israelites
[from H258]
KJV: Ehud. 
Root(s): H258 "
H262,"achvah (akh-vaw') n-f.
1. an utterance
[from H2331 (in the sense of H2324)]
KJV: declaration. 
Root(s): H2331, H2324 "
H263,"achavah (akh-av-aw') n-f.
1. solution (of riddles)
[(Aramaic) corresponding to H262]
KJV: showing. 
Root(s): H262 "
H264,"achavah (akh-av-aw') n-m.
1. fraternity
[from H251]
KJV: brotherhood. 
Root(s): H251 "
H265,"Achowach (akh-o'-akh) n/p.
1. brotherly
2. Achoach, an Israelite
[by reduplication from H251]
KJV: Ahoah. 
Root(s): H251 "
H266,"Achowchiy (akh-o-khee') adj.
1. an Achochite or descendant of Achoach
[patronymic from H264]
KJV: Ahohite. 
Root(s): H264 "
H267,"Achuwmay (akh-oo-mah'-ee) n/p.
1. brother (i.e. neighbour) of water
2. Achumai, an Israelite
[perhaps from H251 and H4325]
KJV: Ahumai. 
Root(s): H251, H4325 "
H268,"achowr (aw-khore') (or (shortened) achor {aw-khore'}) subv.
1. the hinder part
2. (hence, adverbly) behind, backward
3. (also, as facing north) the West
[from H299]
KJV: after(-ward), back (part, -side, -ward), hereafter, (be-)hind(-er part), time to come, without. 
Root(s): H299 "
H269,"achowth (aw-khoth') n-f.
1. a sister (used very widely (like H0250), literally and figuratively)
[irregular feminine of H251]
KJV: (an-)other, sister, together. 
Root(s): H251 
See also: H250 "
H270,"achaz (aw-khaz') v.
1. to seize (often with the accessory idea of holding in possession)
[a primitive root]
KJV: + be affrighted, bar, (catch, lay, take) hold (back), come upon, fasten, handle, portion, (get, have or take) possess(-ion). "
H271,"Achaz (aw-khawz') n/p.
1. possessor
2. Achaz, the name of a Jewish king and of an Israelite
[from H270]
KJV: Ahaz. 
Root(s): H270 "
H272,"achuzzah (akh-ooz-zaw') n-f.
1. something seized, i.e. a possession (especially of land)
[feminine passive participle from H270]
KJV: possession. 
Root(s): H270 "
H273,"Achzay (akh-zah'ee) n/p.
1. seizer
2. Achzai, an Israelite
[from H270]
KJV: Ahasai. 
Root(s): H270 "
H274,"Achazyah (akh-az-yaw') (or (prolonged) rAchazyahuw {akh-az-yaw'-hoo}) n/p.
1. Jah has seized
2. Achazjah, the name of a Jewish and an Israelite king
[from H270 and H3050]
KJV: Ahaziah. 
Root(s): H270, H3050 "
H275,"Achuzzam (akh-ooz-zawm') n/p.
1. seizure
2. Achuzzam, an Israelite
[from H270]
KJV: Ahuzam. 
Root(s): H270"
H276,"Achuzzath (akh-ooz-zath') n/p.
1. possession
2. Achuzzath, a Philistine
[a variation of H272]
KJV: Ahuzzath. 
Root(s): H272 "
H277,"Achiy (akh-ee') n/p.
1. brotherly
2. Achi, the name of two Israelites
[from H251]
KJV: Ahi. 
Root(s): H251 "
H278,"Echiy (ay-khee') n/p.
1. Echi, an Israelite
[probably the same as H277]
KJV: Ehi. 
Root(s): H277 "
H279,"Achiyam (akh-ee-awm') n/p.
1. brother of the mother (i.e. uncle)
2. Achiam, an Israelite
[from H251 and H517]
KJV: Ahiam. 
Root(s): H251, H517 "
H280,"achiydah (akh-ee-daw') n-f.
1. hard sentence
[(Aramaic) corresponding to H2420, an enigma]
 Root(s): H2420 "
H281,"Achiyah (akh-ee-yaw) (or (prolonged) pAchiyahuw {akh-ee-yaw'-hoo}) n/p.
1. brother (i.e. worshipper) of Jah
2. Achijah, the name of nine Israelites
[from H251 and H3050]
KJV: Ahiah, Ahijah. 
Root(s): H251, H3050 "
H282,"Achiyhuwd (akh-ee-hood') n/p.
1. brother (i.e. possessor) of renown
2. Achihud, an Israelite
[from H251 and H1935]
KJV: Ahihud. 
Root(s): H251, H1935 "
H283,"Achyow (akh-yo') n/p.
1. brotherly
2. Achio, the name of three Israelites
[prolonged from H251]
KJV: Ahio. 
Root(s): H251 "
H284,"Achiychud (akh-ee-khood') n/p.
1. brother of a riddle (i.e. mysterious)
2. Achichud, an Israelite
[from H251 and H2330]
KJV: Ahihud. 
Root(s): H251, H2330"
H285,"Achiytuwb (akh-ee-toob') n/p.
1. brother of goodness
2. Achitub, the name of several priests
[from H251 and H2898]
KJV: Ahitub. 
Root(s): H251, H2898 "
H286,"Achiyluwd (akh-ee-lood') n/p.
1. brother of one born
2. Achilud, an Israelite
[from H251 and H3205]
KJV: Ahilud. 
Root(s): H251, H3205 "
H287,"Achiymowth (akh-ee-moth') n/p.
1. brother of death
2. Achimoth, an Israelite
[from H251 and H4191]
KJV: Ahimoth. 
Root(s): H251, H4191 "
H288,"Achiymelek (akh-ee-meh'-lek) n/p.
1. brother of (the) king
2. Achimelek, the name of an Israelite and of a Hittite
[from H251 and H4428]
KJV: Ahimelech. 
Root(s): H251, H4428 "
H289,"Achiyman (akh-ee-man') (or mAchiyman {akh-ee-mawn'}) n/p.
1. brother of a portion (i.e. gift)
2. Achiman, the name of an Anakite and of an Israelite
[from H251 and H4480]
KJV: Ahiman. 
Root(s): H251, H4480 "
H290,"Achiyma`ats (akh-ee-mah'-ats) n/l.
1. brother of anger
2. Achimaats, the name of three Israelites
[from H251 and the equivalent of H4619]
KJV: Ahimaaz. 
Root(s): H251, H4619 "
H291,"Achyan (akh-yawn') n/p.
1. brotherly
2. Achjan, an Israelite
[from H251]
KJV: Ahian. 
Root(s): H251 "
H292,"Achiynadab (akh-ee-naw-dawb') n/p.
1. brother of liberality
2. Achinadab, an Israelite
[from H251 and H5068]
KJV: Ahinadab. 
Root(s): H251, H5068 "
H293,"Achiyno`am (akh-ee-no'-am) n/p.
1. brother of pleasantness
2. Achinoam, the name of two Israelitesses
[from H251 and H5278]
KJV: Ahinoam. 
Root(s): H251, H5278 "
H294,"Achiycamak (akh-ee-saw-mawk') n/p.
1. brother of support
2. Achisamak, an Israelite
[from H251 and H5564]
KJV: Ahisamach. 
Root(s): H251, H5564 "
H295,"Achiy`ezer (akh-ee-eh'-zer) n/p.
1. brother of help
2. Achiezer, the name of two Israelites
[from H251 and H5828]
KJV: Ahiezer. 
Root(s): H251, H5828 "
H296,"Achiyqam (akh-ee-kawm') n/p.
1. brother of rising (i.e. high)
2. Achikam, an Israelite
[from H251 and H6965]
KJV: Ahikam. 
Root(s): H251, H6965 "
H297,"Achiyram (akh-ee-rawm') n/p.
1. brother of height (i.e. high)
2. Achiram, an Israelite
[from H251 and H7311]
KJV: Ahiram. 
Root(s): H251, H7311 "
H298,"Achiyramiy (akh-ee-raw-mee') adj.
1. an Achiramite or descendant (collectively) of Achiram
[patronymic from H297]
KJV: Ahiramites. 
Root(s): H297 "
H299,"Achiyra` (akh-ee-rah') n/p.
1. brother of wrong
2. Achira, an Israelite
[from H251 and H7451]
KJV: Ahira. 
Root(s): H251, H7451 "
H300,"Achiyshachar (akh-ee-shakh'-ar) n/p.
1. brother of (the) dawn
2. Achishachar, an Israelite
[from H251 and H7837]
KJV: Ahishar. 
Root(s): H251, H7837 "
H301,"Achiyshar (akh-ee-shawr') n/p.
1. brother of (the) singer
2. Achishar, an Israelite
[from H251 and H7891]
KJV: Ahishar. 
Root(s): H251, H7891"
H302,"Achiythophel (akh-ee-tho'-fel) n/p.
1. brother of folly
2. Achithophel, an Israelite
[from H251 and H8602]
KJV: Ahithophel. 
Root(s): H251, H8602 "
H303,"Achlab (akh-lawb') n/l.
1. fatness (i.e. fertile)
2. Achlab, a place in Israel
[from the same root as H2459]
KJV: Ahlab. 
Root(s): H2459 "
H304,"Achlay (akh-lah'ee) n/p.
1. wishful
2. Achlai, the name of an Israelitess and of an Israelite
[the same as H305]
KJV: Ahlai. 
Root(s): H305 "
H305,"achalay (akh-al-ah'ee) (or achaley {akh-al-ay'}) inj.
1. would that!
[prob from H253 and a variation of H3863]
KJV: O that, would God. 
Root(s): H253, H3863 "
H306,"achlamah (akh-law'-maw) n-f.
1. a gem, probably the amethyst
[perhaps from H2492 (and thus dream-stone)]
KJV: amethyst. 
Root(s): H2492 "
H307,"Achmtha' (akh-me-thaw') n/l.
1. Achmetha (i.e. Ecbatana), the summer capital of Persia
[of Persian derivation]
KJV: Achmetha. "
